SeriousDlqin2yrs,RevolvingUtil,age,Late30_59,DebtRatio,MonthlyIncome,OpenCreditLines,Late90,RealEstateLoans,Late60_89,Dependents
0,0.13828569749134292,66,0,0.2443118427819318,7354.924457865966,12,0,2,0,2.0
0,0.5117867980503983,63,0,0.4958324827843634,5241.34049908563,9,0,1,0,0.0
0,0.39161065359271874,27,0,0.4886719492434537,11713.804850574095,11,0,1,0,2.0
0,0.07471200090381848,48,1,0.21363029063690028,26164.695026126636,8,0,4,0,0.0
0,0.4036423088545165,36,1,0.13448748083841108,23300.449684907086,9,0,0,0,0.0
0,0.33000592289334313,34,2,0.308241225270875,11503.547948893445,16,0,1,0,0.0
0,0.4577525962145177,59,0,0.2965108856699564,8037.742191279639,13,0,2,0,1.0
0,0.0949223010830051,46,0,0.47266468200993084,11979.917294509498,7,0,2,0,0.0
0,0.2072334868083134,50,1,0.11830714211933234,8413.215999184697,8,0,1,0,0.0
0,0.148451072842669,42,0,0.04873016744160757,,11,0,0,0,0.0
0,0.23864104129901276,57,0,0.02643212811435522,10736.769580939395,2,0,1,0,2.0
0,0.4987701542311829,61,1,0.19273670858324557,18750.22561431967,8,0,0,0,2.0
0,0.5300225441009039,82,0,0.1287324506413059,,4,0,3,0,2.0
0,0.5847806593578063,49,0,0.18615179501900203,8950.460050362668,7,0,1,0,0.0
1,0.823353695268324,37,2,1.1403124074215745,,6,1,0,2,1.0
0,0.502930036910593,44,0,0.09798435227839168,,11,0,2,0,0.0
0,0.0835223950916317,63,0,0.5074334087727179,15154.881223119373,7,0,4,0,0.0
0,0.12432065596027198,41,0,0.35894703100077846,5777.952598238216,8,0,0,0,0.0
0,0.22255729985114983,31,0,0.26729913446584014,,10,0,1,0,2.0
0,0.15504523835967698,41,0,0.1782818676863141,17207.986463177163,14,0,0,0,0.0
0,0.04481140919224172,44,0,0.3260589754545641,8372.283608270141,7,0,0,0,0.0
0,0.4043478510898436,36,0,0.2714571430340711,19855.75906392327,5,0,2,0,3.0
0,0.4604429901531808,55,1,0.3983624653901674,13950.081819327015,9,0,2,0,3.0
0,0.31879927213041137,50,0,0.42638437315467653,23817.90553932832,5,0,1,0,1.0
0,0.17777813155080202,63,1,0.4654687212294535,,7,0,2,0,0.0
0,0.35840027784541334,45,0,0.40563849342112057,14056.99845883103,6,0,4,0,1.0
0,0.3618739644943564,59,1,0.5784823173496194,,11,0,0,0,2.0
0,0.5532127349152605,45,0,0.26691029671803856,16961.94934608465,4,0,0,0,1.0
0,0.20959495770730432,36,0,0.23184730825478983,11809.900583697225,9,0,0,0,0.0
0,0.17466254916661397,44,0,0.2789996838298664,17269.574215665045,5,0,0,0,0.0
0,0.698238322894121,29,1,0.3098040609992252,,12,0,0,0,2.0
0,0.21724096877354843,77,0,0.26848690635429456,9624.777441887583,7,1,0,0,1.0
0,0.09692301717471347,53,1,0.22057828836140844,4703.084270070121,5,1,1,0,1.0
0,0.5067104794667009,40,0,0.26395878295671465,8648.377315021376,14,0,2,0,
0,0.13264444625258473,46,0,0.3627843972106783,6467.053085384771,9,0,0,0,2.0
0,0.36427316177781344,21,0,0.47003890257373393,,9,0,0,0,1.0
0,0.3548033400092965,72,1,0.4032359948083505,16204.298422612073,13,0,0,0,1.0
1,0.69552481387758,43,1,1.0968941271530828,5588.507348079264,14,2,1,1,0.0
0,0.6841021883630252,53,1,0.2187844564286027,14619.495618763758,7,0,0,0,1.0
0,0.12017513874415915,56,2,0.5006487765763394,,5,0,2,0,1.0
0,0.11621585664255371,34,0,0.17087569342101522,9224.539016684892,8,0,0,0,1.0
0,0.297392843960734,35,0,0.2815521769828962,5505.531962962536,7,0,0,0,0.0
1,0.7047894995922848,68,1,1.138996246581441,10384.920082210976,6,2,2,2,0.0
0,0.039643592309942036,49,0,0.2926003614342327,4656.5545339528135,6,0,1,0,2.0
0,0.10252491441254381,66,0,0.14112738414062473,7104.254206521775,3,0,1,0,2.0
0,0.5933187332439707,46,0,0.31083665736639143,,9,0,4,0,0.0
0,0.15832257576445538,56,0,0.13430248627112817,5354.103120412498,9,0,0,0,2.0
0,0.6898178211186681,65,0,0.1018778544215927,6562.673043931032,10,0,1,0,1.0
0,0.184570743197835,29,0,0.3642539673523494,,6,0,0,0,0.0
0,0.3385299571672704,77,1,0.20671491258109487,,5,0,1,0,0.0
0,0.4837115740321918,68,0,0.09805676919595918,9709.584330730075,11,0,0,0,2.0
0,0.11584975565512957,59,0,0.2754340267065169,10588.188031210886,12,0,1,0,1.0
0,0.2520190651183408,64,0,0.09579774367678909,,4,0,0,0,0.0
0,0.38988503450756246,65,0,0.07227323226844422,19879.805673183255,7,1,1,0,0.0
0,0.24371901737234822,56,0,0.10222398802250328,10320.205964145167,3,0,0,0,1.0
0,0.21539022300798902,71,0,0.09170974059923051,,8,0,2,0,1.0
1,0.4821737515352471,43,0,1.2583306065289577,12853.712266464769,5,1,1,1,1.0
0,0.4438802258646806,58,0,0.11649915591999571,20337.89456826645,9,0,0,0,2.0
1,0.8981091018653772,47,1,0.41712016394790075,7695.818406395033,11,1,1,0,
0,0.26437965640808975,21,0,0.2704385354063092,11020.515853677669,12,0,3,1,2.0
0,0.33975321607275966,58,1,0.1576390779384372,,7,0,0,0,1.0
0,0.4031220836996991,62,0,0.2210387909324908,3949.790750491469,5,1,1,0,0.0
0,0.37580456135404494,28,0,0.5738784492130463,,7,0,0,0,1.0
1,0.49194308251249314,40,1,1.176983880128308,6391.132006429015,10,1,0,2,0.0
0,0.28719061823710884,40,0,0.15288856749980478,18823.054201626543,5,0,0,0,1.0
0,0.19847638804761697,57,1,0.2123502244141914,,6,0,3,0,1.0
1,0.687768260525556,46,3,1.2136645456581177,,6,1,1,1,2.0
0,0.10843207130934288,38,0,0.2756087212543003,,4,0,1,0,0.0
0,0.6819209888607268,67,0,0.5105560179187291,22698.017959674595,9,0,0,0,1.0
0,0.45961856714761845,46,0,0.2090893908624293,,8,0,1,0,2.0
0,0.2724412345318255,55,0,0.6606321444680076,14312.47777300067,11,0,0,0,0.0
0,0.17218486803648975,70,1,0.16621009125303213,26811.683160480483,12,0,2,0,
0,0.45317806442038283,39,0,0.34133126456022,8602.219773335848,9,0,1,0,0.0
0,0.7006639660473634,52,1,0.15652591303379607,,8,1,1,0,
0,0.5907687822662168,45,0,0.23105642957348668,5694.246061910997,9,0,1,0,0.0
0,0.07861949547409966,48,1,0.2723502347465202,5839.259366339689,4,0,0,0,3.0
0,0.22338701192308472,82,0,0.08346114625552205,,4,0,1,0,0.0
0,0.31343747161266416,58,0,0.11397331895105761,17978.65570239337,6,0,2,0,1.0
0,0.04165614574546652,56,0,0.3212883921526556,17708.735043584653,10,0,2,0,2.0
0,0.22298083260042267,59,0,0.11104194691144274,5904.279826975721,11,0,0,0,2.0
0,0.34869783806473936,58,0,0.035057328777322226,8929.833016510627,11,0,1,0,1.0
0,0.1305752130503711,26,0,0.36997284619242454,12572.132629383148,8,0,2,0,0.0
0,0.2515435613375975,84,0,0.2742468443851655,3171.1375582342766,6,0,1,0,0.0
0,0.14808074226658077,31,0,0.300809276485386,12437.729473447609,9,0,0,0,1.0
0,0.327935395177247,76,0,0.30947913638053737,25342.40217160977,7,0,0,0,1.0
0,0.4132918362272375,60,0,0.5601343802428274,17471.845904528735,6,0,0,0,0.0
0,0.13298680470294294,54,0,0.34214074166771963,2965.6261245558035,11,0,1,0,3.0
0,0.5367838804560557,47,0,0.11457732285445901,12072.340083214109,6,0,0,1,0.0
0,0.11412595210949394,85,0,0.3264286145109909,11025.673240594213,6,0,1,0,4.0
0,0.13541526229272632,60,0,0.398160813667219,11337.040303484098,2,0,0,0,3.0
0,0.4159000489002088,52,0,0.1941925722249565,,10,0,1,0,1.0
0,0.28752212622516227,44,0,0.3041994287523714,8406.593914980665,10,0,0,0,2.0
0,0.23702162328519283,42,1,0.2826421660547153,3094.329169431321,12,0,1,0,2.0
0,0.6711843346617763,52,0,0.2109176022825678,11561.787606253321,6,0,2,0,2.0
0,0.3571618826334749,38,0,0.537756737882408,,10,0,2,0,3.0
0,0.1852199348980783,61,0,0.32890741056716927,7497.460686345744,8,0,0,0,1.0
0,0.14082925228494803,42,0,0.3655954829186414,18569.710695384667,8,0,2,0,0.0
0,0.3610376713873088,66,0,0.16325822590862996,4358.602954122762,11,0,3,0,2.0
0,0.26510468542552706,65,0,0.5319679299209177,4176.961282387496,5,0,2,0,1.0
0,0.17487305069363926,51,0,0.26469506677098503,10326.75768370251,10,0,1,0,1.0
0,0.4645172318507967,60,0,0.2616540347217547,7038.47207267186,10,0,1,0,1.0
0,0.13133844473369827,60,0,0.3169838830708825,16091.084022492094,7,0,3,0,1.0
0,0.1915275013513841,31,0,0.23516310597452283,,6,0,1,0,1.0
0,0.3837488803470642,76,0,0.2192865452165297,19516.564023484923,10,0,2,0,0.0
0,0.4242502722329484,48,0,0.43451527724854416,6897.999674505169,8,0,3,0,1.0
0,0.29227833995305225,61,0,0.10326416817362201,,7,0,1,0,1.0
0,0.29275716683562336,62,1,0.35939466667300474,3669.2779260336774,3,0,1,0,2.0
0,0.06060339645069147,21,0,0.39654470931001035,9637.07249241881,13,0,3,0,1.0
0,0.4348316492349786,42,0,0.40544963704635717,10263.478872947248,5,0,1,0,1.0
1,0.5871671261271404,31,1,1.4031620943827334,2349.0618286835515,11,0,1,0,0.0
0,0.37439609512448563,52,1,0.1876828900573877,4649.23541389838,9,0,4,0,2.0
0,0.31547051637461987,61,0,0.08459934041995264,,11,0,1,0,0.0
0,0.07393662419562431,53,0,0.46943217423644,20463.876234221378,13,0,1,0,1.0
0,0.22800661041456277,69,0,0.2870755510027978,21866.115879266545,9,0,0,0,1.0
0,0.49568787615653964,53,0,0.2216022093255654,6521.218083030357,0,1,2,0,0.0
0,0.3871739055233172,71,0,0.32767566116403885,,7,0,0,0,1.0
0,0.08938547216916133,38,1,0.21514932361701164,4230.88006360897,6,0,2,0,0.0
0,0.09714636898722483,50,0,0.06871561283498294,3423.772906639823,8,0,0,0,3.0
0,0.16445348059566436,43,0,0.6380889192226942,8148.2508835116905,6,0,1,0,0.0
0,0.2561943636355267,57,0,0.16560608644703526,,6,0,0,0,1.0
0,0.5154989271329092,48,0,0.46894531982704335,,15,0,2,0,1.0
0,0.5698009118171183,48,0,0.46793870942608884,11776.421294644,10,0,0,0,2.0
0,0.5825834293238019,42,0,0.3064551410025693,8916.694459736627,8,0,0,0,0.0
0,0.29075986594880165,45,0,0.22244952550506275,13739.082261142112,8,0,0,0,1.0
0,0.3880570214524854,51,0,0.39448780107395953,,6,0,0,0,1.0
0,0.4200298174555145,23,0,0.4920963541213234,18157.476165851505,7,0,1,0,1.0
1,0.7850830723169064,37,2,1.0296190369773446,22369.057367648522,10,0,1,3,1.0
0,0.5935770591858526,52,1,0.47813528457360904,,5,0,2,0,1.0
0,0.2315397263125173,21,0,0.27045775445788817,10711.729324516122,10,0,1,0,2.0
0,0.3303697073659278,49,0,0.45165835164464846,,9,0,4,0,1.0
0,0.53534462131008,46,0,0.013810419144733271,7596.0690918608925,7,0,1,0,1.0
0,0.23395951058406614,59,1,0.2518438331811325,16673.822465007728,10,0,1,0,2.0
0,0.17953222614815206,42,0,0.2723392528899449,8987.333262590191,8,0,0,0,1.0
1,0.7778726619262403,36,4,0.8152301289629951,3079.0308269776992,8,3,0,2,0.0
0,0.25919385462699107,63,0,0.13472784432620433,9999.462860287604,10,0,0,0,0.0
0,0.23345807775296182,30,0,0.2760157722956804,14162.203610963628,5,0,2,0,1.0
0,0.15691910133489403,48,0,0.27593429497126365,4779.2097766540655,7,0,1,0,0.0
0,0.295139299291388,73,2,0.24103633949206538,8652.1567686631,7,0,0,0,1.0
0,0.18858456106750537,42,0,0.21355842312644327,,11,0,1,0,0.0
0,0.3761389460494248,51,0,0.26068822776958533,,10,0,2,0,2.0
0,0.2625298624856801,71,0,0.31789396442877194,10361.78726196615,8,0,0,0,2.0
0,0.032475603515755895,44,0,0.10035635442769392,,5,0,0,0,0.0
0,0.1529702355579751,67,2,0.029878180487597335,11181.992045432451,10,0,0,0,0.0
0,0.21172978507566967,39,0,0.18619426482851442,11692.753729605454,7,0,0,0,3.0
0,0.19968823279778342,21,0,0.4284772116341364,9597.827656485053,10,0,0,0,0.0
0,0.32127699352266237,69,1,0.2883976933862627,8852.841752645965,5,0,2,0,0.0
0,0.09384333121531951,58,1,0.4911353347220175,9538.23861296572,9,0,0,0,2.0
0,0.373924600686425,59,0,0.10190086806442603,7124.588455387714,11,0,2,0,0.0
1,0.8272468478282112,36,2,1.034816721888782,4436.730969594183,7,1,1,1,0.0
0,0.21767902871590372,37,0,0.15817602815106957,4394.698214790453,9,0,1,1,1.0
0,0.1372429973843095,68,0,0.07835514761257319,10793.752343547365,1,0,1,0,0.0
0,0.6148390674562555,55,0,0.34504165872719605,5418.552483710543,5,0,1,0,1.0
0,0.2502211145662471,50,0,0.14884489963231687,,10,0,1,0,3.0
1,0.688797108005637,30,3,1.3224214684285447,10346.550926379248,8,1,3,4,0.0
0,0.3757874259166244,73,0,0.37461918790653537,20101.195883989443,5,0,2,0,0.0
0,0.5558408478798847,62,0,0.2772889268203131,11595.648892017665,6,1,1,0,0.0
0,0.45141046616594904,45,0,0.33862363235803694,8663.062042987787,8,0,1,0,2.0
1,0.49791601988124085,49,1,0.9083853745267124,10939.628790845707,7,1,2,2,0.0
0,0.08370308792792035,60,0,0.21250867808221804,14159.78179221058,12,0,2,0,
0,0.060907512039213144,39,0,0.053257419639419226,9418.576833721434,4,0,2,0,0.0
0,0.09954905502378196,35,0,0.5678975573811872,6794.0166846702405,9,0,0,0,0.0
0,0.09547032388375527,70,1,0.22247245194561707,10686.033296379877,8,0,3,0,2.0
0,0.3070874505200731,64,0,0.1543801225659676,3910.922071731445,7,0,2,0,0.0
0,0.5672356039050869,57,0,0.06687756893165381,10301.026275939232,5,0,0,0,2.0
0,0.4391954978726913,34,1,0.0963905842314523,6699.476584734791,8,0,0,0,2.0
0,0.25292472806918814,77,1,0.2567629620791504,8407.051763295854,7,0,4,0,1.0
0,0.3159826806945009,66,0,0.37893870861975176,26825.197355561417,9,0,0,0,0.0
0,0.27620714451509465,47,0,0.23001989338361262,,4,0,0,0,0.0
0,0.31111300581287954,44,0,0.26560486516524917,14689.938376713904,6,0,1,0,0.0
0,0.5379709242032811,53,0,0.24685068963073556,16724.11494781658,7,1,0,0,1.0
1,0.7031009391972514,23,2,0.9439066845771887,6457.727375222684,2,0,0,1,2.0
0,0.13413154535940602,82,0,0.3936928689819864,11915.340582172,9,0,0,0,0.0
0,0.25750887040941023,46,0,0.18969141374004325,,7,0,4,0,1.0
0,0.3064532603075176,37,1,0.33313160175352974,,3,1,0,0,1.0
0,0.4146015530769278,74,0,0.39315997234065364,5525.43370244648,8,0,0,0,1.0
0,0.2302153241022209,44,0,0.19331787759380456,8300.09336287954,6,0,1,0,3.0
0,0.47440592684283067,63,0,0.4924904843480709,8348.524486751183,4,1,0,0,
0,0.21202463385528544,61,0,0.18143220777341953,6267.423146504095,5,0,5,0,1.0
1,0.8892668897403879,38,4,1.3953391699283357,3836.2645342700207,15,1,2,2,1.0
0,0.5034331016203552,38,0,0.2661223628207297,,10,0,4,0,2.0
0,0.20525357508516773,51,0,0.48235490466903574,,7,0,2,0,2.0
0,0.1913525724465907,35,0,0.3828468874891054,4516.857996358973,13,0,4,0,0.0
0,0.5193935760484503,51,0,0.2995919315534921,10245.960208350285,9,0,0,1,5.0
0,0.17532384856421343,62,0,0.1605469405057399,9441.676282015218,7,0,0,0,1.0
0,0.3809830999260852,76,0,0.19550135672016913,7333.893312901118,8,0,1,0,2.0
0,0.2589831189182492,36,0,0.2747937748500044,11974.81034400667,10,0,3,0,2.0
0,0.3542130415139802,48,0,0.19357523891802064,10503.180900211608,5,0,0,0,0.0
1,0.5365331462985697,34,2,1.2873508406008882,6012.096503229922,8,1,2,1,0.0
0,0.07881075812838742,55,2,0.11984886915015601,13579.662567298035,17,0,2,0,0.0
0,0.43478017000247676,30,0,0.11219196056164533,14150.832720965951,11,1,1,0,4.0
0,0.06541032382800388,38,0,0.3505559730529957,22796.169793495716,9,0,3,0,3.0
0,0.4074890352722873,28,0,0.3640400501749185,10554.410128547492,11,0,1,0,0.0
0,0.29236153332146153,31,0,0.6101226415315543,6166.991876647628,7,0,2,0,2.0
0,0.296846550419219,42,0,0.2278049045712316,7982.642281692232,12,0,0,0,1.0
1,0.883197409764575,58,3,1.4339567479815103,2962.05700903098,6,1,0,1,0.0
1,0.7660388180936801,58,0,0.8624318813263705,8600.326701614844,6,5,2,0,1.0
0,0.11187420075710865,52,0,0.33898235768179047,2816.7154319086367,11,1,2,0,0.0
0,0.1651919796931585,70,1,0.2872083847902135,,8,0,2,0,1.0
0,0.15099297110661888,57,1,0.30181526934927644,10065.140778360937,11,0,0,0,2.0
0,0.09914918096888319,58,0,0.4424067231436431,25769.659982186073,9,0,1,0,1.0
0,0.18549063895026913,45,0,0.38058445921936723,,6,0,1,0,1.0
0,0.058684437105465545,43,0,0.1458582269097468,13903.72795798941,8,0,1,0,1.0
0,0.28596574045042283,33,0,0.2384956576149988,13112.75094015912,4,0,1,0,0.0
0,0.230763752076443,43,0,0.47498445119650673,6536.665909181319,11,0,1,0,2.0
0,0.30229178128405043,48,0,0.3582879129001508,10876.028240467116,6,0,2,0,2.0
0,0.06320389488049698,56,0,0.05558556993855373,9336.930277001256,7,0,1,0,1.0
0,0.5432879224575778,51,0,0.41399390894890314,10645.44451356727,4,0,0,0,0.0
0,0.7622596008474096,46,0,0.3597194403717088,6738.103967329049,10,0,2,0,1.0
0,0.4444861214630083,39,0,0.5047006419686357,12204.47035290675,7,1,2,0,2.0
0,0.4141476466017919,57,0,0.2503244833168025,4990.6874610571,6,0,4,0,1.0
0,0.17046285025046834,45,1,0.21065037382692242,45150.0517752637,7,0,1,0,0.0
0,0.3598090106501546,56,1,0.23119811360359216,20404.965854514412,12,0,0,0,1.0
0,0.48759505208788156,25,0,0.11451439977697152,19218.194605541205,10,0,1,0,0.0
0,0.06670965320858947,56,0,0.3829402953530942,5230.762463751617,12,0,0,0,3.0
0,0.021414649785911573,62,0,0.5728807734833284,4401.256434114163,4,0,0,0,2.0
0,0.3361710409474336,60,0,0.31290461125482083,11354.683130579053,7,0,0,0,0.0
0,0.6924127584780846,49,0,0.2715205515680531,8499.603149530672,7,0,1,0,2.0
0,0.24407081167784814,64,0,0.6321796457343485,24930.89252459948,5,0,0,0,1.0
0,0.1837633163701586,34,0,0.19926099360392013,,9,0,0,0,
0,0.191171189780891,50,0,0.36248308100644216,9695.129712733691,7,0,2,0,2.0
1,0.9595147602274207,37,4,1.1562545912880682,3935.1416247186908,9,1,1,0,2.0
0,0.28341676530821247,66,1,0.300225855482266,10840.705256809908,8,0,1,0,1.0
0,0.4353204277370948,23,1,0.3576302182343263,11097.7558604422,4,0,0,0,0.0
0,0.34189452053106667,37,1,0.43873525911605626,16664.915462096964,5,0,1,0,3.0
0,0.24632515907632144,76,1,0.16787904177417565,7053.301858485057,7,0,0,0,0.0
1,0.6942956514526721,47,1,0.9879757959718176,1798.7019549708828,16,3,2,1,1.0
0,0.07246777560021218,63,0,0.11483063452337815,,16,0,0,0,1.0
0,0.09033470424754055,42,0,0.14064580170147808,6245.612167854088,9,0,0,0,
0,0.13842851302416137,55,1,0.3045347808965244,26344.82256912077,11,0,2,0,2.0
0,0.02653383524076136,71,0,0.4103672466309689,7873.557544085358,6,0,2,0,2.0
0,0.31209650558827373,56,1,0.35748143614678884,4371.052691586714,8,0,1,0,3.0
0,0.13409128236795817,72,1,0.20974195095167902,6709.008117315071,7,0,2,0,1.0
0,0.20069360799896416,45,0,0.11450081264150885,5896.6237461491855,7,0,0,0,0.0
0,0.3694425611621738,46,0,0.513862232547225,10914.492274937067,4,0,2,0,0.0
0,0.1965063947135629,63,0,0.14080234328061134,,5,0,5,0,0.0
0,0.2942214507528177,45,0,0.1100915789839953,11207.624421836934,4,0,1,0,1.0
0,0.6029127810658121,60,0,0.5770306039345442,21871.317422379347,9,0,1,0,0.0
0,0.17474436779784303,68,0,0.26861985820872214,16870.224404745477,6,1,2,0,1.0
0,0.21563604341525577,64,1,0.38400558556082287,2609.0858346504046,10,0,0,0,0.0
0,0.6327260344214012,29,0,0.12564820448543026,15517.668173193124,9,0,2,1,0.0
0,0.17491500864699225,47,0,0.11367312466840668,7402.019994219358,8,0,1,0,1.0
0,0.29943672507033187,55,1,0.269866524936027,12789.146075979432,8,0,2,0,0.0
0,0.06496167985718818,48,0,0.19641015596686331,,8,0,0,0,2.0
0,0.45048535889212504,53,0,0.2203150983984953,39857.61409372424,5,0,1,0,0.0
0,0.22572444507481013,56,0,0.16548385043695307,,10,0,1,0,1.0
1,0.7007812546522394,54,5,1.1442587640594963,,4,1,0,1,4.0
0,0.2834033019780763,49,1,0.01079933609736426,16968.721581564383,10,0,1,0,1.0
0,0.650444099052296,35,0,0.03417062164588283,4700.589956676125,9,0,0,0,1.0
0,0.5234782341596509,45,0,0.5655717079801817,17012.928230059486,10,1,1,0,2.0
0,0.16693297791535938,30,0,0.5333780769721004,,8,0,1,0,0.0
0,0.3705915278032203,53,0,0.39559573479026655,7004.266840748739,4,0,2,0,1.0
0,0.3141785990599949,49,0,0.11363472337174199,14913.400958012879,7,0,1,0,1.0
0,0.14078016798980703,39,0,0.1614744360111032,4702.447458583943,9,0,0,0,0.0
0,0.1182023359647813,76,1,0.15770977913627224,15826.949892748573,10,0,0,0,2.0
0,0.35604211025775195,48,0,0.18099307186930047,9147.696471273379,6,0,1,0,1.0
0,0.14874188206868957,56,0,0.14931441206600446,,7,0,1,0,1.0
0,0.6167161982043364,43,2,0.034387752924314126,3222.4524504193396,8,0,0,0,2.0
0,0.19829256341027088,46,1,0.3626955072083191,15525.05152740466,11,0,1,0,1.0
0,0.5294794966492831,56,0,0.4577434981933272,11201.615003495664,6,0,1,0,1.0
0,0.39455960147433133,47,0,0.4707060711805062,,7,0,1,1,2.0
0,0.08552534907899158,52,1,0.08399244825567587,6224.702445226922,7,0,0,0,3.0
0,0.3276028836399926,63,1,0.1068487322928021,14629.430521939357,10,0,0,0,0.0
0,0.4775019645102442,44,0,0.35574337740905304,11779.2099579866,7,0,1,0,0.0
0,0.5203030910011263,33,1,0.08897583306939186,9922.81285344759,10,0,0,0,3.0
0,0.5654545529837623,30,0,0.13735242823489674,,4,0,2,0,3.0
0,0.2282326295048394,72,0,0.3000668412085354,,7,0,1,0,0.0
0,0.15714818330163588,65,0,0.28360088568737535,11177.074614831652,11,0,0,0,1.0
0,0.18635691817295974,61,0,0.14187559129139635,19109.579825058132,5,0,0,0,0.0
0,0.13227413102341062,45,0,0.2786607758388404,5438.593649265567,7,0,2,0,2.0
0,0.3451079253077106,33,0,0.4857199623061421,6919.397208443546,4,0,0,0,0.0
0,0.5829456942917451,48,0,0.09649882763939881,26155.285842881767,11,0,2,0,3.0
0,0.37726931992448826,50,0,0.20146472735370327,10891.865339548192,11,0,1,0,2.0
0,0.15232887778504262,36,0,0.13498746809914827,11230.231691934248,4,0,2,0,0.0
0,0.41968846433338314,31,0,0.2981710452481207,16042.221795295269,12,0,0,0,1.0
0,0.46746153115673345,27,1,0.2087091778446648,24494.122040230715,14,0,0,0,1.0
0,0.2427180613605126,61,0,0.4079439131691787,5536.253152332637,8,0,0,0,0.0
0,0.34746006934610846,35,0,0.28420125257475315,29463.781952541234,11,0,0,0,1.0
0,0.16996383943510152,56,0,0.1891971094893941,9683.48048231933,11,0,1,0,1.0
0,0.07594202815415009,46,0,0.4618659306545424,,10,0,0,0,1.0
0,0.13725031584242817,60,1,0.11374255792896792,10198.871975191147,7,0,0,0,1.0
0,0.40628924719739745,56,0,0.39279734782579756,20929.33425662243,4,0,2,0,2.0
0,0.26818398280312983,48,0,0.1683953846770927,15982.170803539157,8,0,3,0,2.0
0,0.061084175430333724,53,0,0.29048020819654435,9205.169980002616,5,0,2,0,1.0
0,0.3145637391236438,50,0,0.29261622370680906,5633.8077120154385,10,0,2,0,2.0
0,0.23724757887064046,43,0,0.571319296444836,8765.261565626171,5,1,1,0,0.0
0,0.19444723539450687,65,0,0.2221257747117462,5071.01584172711,11,0,0,0,0.0
0,0.18839420355055256,46,0,0.1458557420412457,15452.981588832487,10,0,0,0,1.0
0,0.4287984763686342,50,1,0.14771421849759536,7049.970260369537,10,0,0,0,0.0
0,0.44765262590979416,32,0,0.2654302259505663,,8,0,2,0,4.0
0,0.16072648811275614,55,0,0.5200665444965131,17793.3891090748,8,0,2,0,0.0
0,0.26367257089281493,43,0,0.08805620107470549,14817.034268401952,8,0,1,0,0.0
0,0.13012229212980092,45,0,0.4565111084433811,,7,0,0,0,1.0
0,0.04882464250792548,40,0,0.2585438033430416,,5,0,1,0,2.0
1,0.45237038463860757,54,2,0.9004599481029822,9130.05946802509,8,2,2,0,1.0
0,0.2867307824886801,23,0,0.011941124769859646,6649.800364368504,9,1,1,0,0.0
0,0.09842277950305046,61,1,0.09199479254561638,12672.340691117568,13,0,1,0,2.0
0,0.19245299023976586,51,0,0.48554355922555337,5148.570860370181,9,0,0,0,1.0
0,0.06539643003225434,45,0,0.34400979526680403,18098.511928477143,6,0,2,0,2.0
0,0.1350720334261446,30,0,0.009535986199695208,,7,0,2,1,2.0
0,0.4936055201097406,58,0,0.17954850796241004,,8,0,2,0,0.0
0,0.40851471555857405,43,0,0.483695562929235,12035.222619945407,5,0,2,0,3.0
0,0.22544855384907025,70,0,0.21473001245249002,,8,0,1,0,0.0
0,0.17858300642913852,58,0,0.34277191381682387,10239.451659910104,5,0,0,0,1.0
0,0.4093664145682458,73,1,0.14798201946216918,18876.05141409659,8,0,1,0,0.0
0,0.4035393553577234,53,0,0.3763025521102006,16790.455353967038,10,0,2,0,0.0
0,0.16153594899861845,67,0,0.15684598192351054,14136.184636082957,1,0,3,0,
0,0.2527327657119241,58,1,0.36974035037748276,11226.061316575266,11,0,0,0,1.0
0,0.38397738724118435,45,0,0.47459677270079326,8448.725452405617,9,0,0,0,0.0
0,0.22523965215719485,54,0,0.17291303492182442,16923.311998738314,8,0,0,0,0.0
0,0.2398985914017757,40,1,0.3933916317578631,6277.529702383028,7,0,3,0,0.0
0,0.22027263588379947,80,0,0.26374623761884236,24148.855039736412,8,0,0,0,0.0
0,0.3379640799631581,50,0,0.4038343420207251,14126.333814031063,5,0,0,0,1.0
0,0.34523309574454575,52,0,0.45352632283406624,17870.68388147491,6,0,0,0,1.0
0,0.31123049102470174,57,0,0.19347390209004445,12505.347368138875,8,0,1,1,1.0
0,0.288321195533548,36,0,0.1289856549173562,9309.88159570502,7,0,1,0,3.0
0,0.21622315583810792,70,0,0.34367987819889395,15901.620922892842,9,0,2,0,1.0
0,0.43616874383181947,37,0,0.1689387789563791,4896.733320585929,3,0,2,0,3.0
0,0.23675614796807798,34,0,0.20254798721899545,7373.788788949443,5,0,0,0,2.0
0,0.5785456839248476,49,0,0.14199054513009862,8995.340841582116,6,0,1,0,2.0
0,0.07631322420900384,34,0,0.12485877349197712,4961.856428556837,10,0,0,0,1.0
0,0.7088668831320925,73,0,0.23751401373670072,13609.423947979232,9,0,0,0,0.0
0,0.2045775418751429,48,0,0.076382574953963,,9,1,4,0,0.0
0,0.27030869251685835,21,1,0.23775744643300534,,13,0,2,0,0.0
0,0.1803138426784386,54,0,0.4212301153907372,8040.542800460023,10,0,1,0,1.0
0,0.40520048073839665,59,0,0.27616744713731395,9092.533688244974,8,0,1,0,0.0
1,0.7382999707546901,41,0,1.3298434815399163,9115.115377585189,7,1,2,0,0.0
0,0.22718120313717133,33,1,0.25016624044298347,15176.12171003925,4,0,1,0,1.0
